
Symbol table '.dynsym' contains 2245 entries:
   Num:    Value          Size Type    Bind   Vis      Ndx Name
   258: 0000000000127580     7 FUNC    GLOBAL DEFAULT   13 __res_ninit@@GLIBC_2.2.5
   259: 00000000000fd1c0   111 FUNC    WEAK   DEFAULT   13 setregid@@GLIBC_2.2.5
   260: 00000000000fc740   156 FUNC    WEAK   DEFAULT   13 tcdrain@@GLIBC_2.2.5
   261: 0000000000123720   299 FUNC    GLOBAL DEFAULT   13 setipv4sourcefilter@@GLIBC_2.3.4
   262: 00000000000adb70    18 FUNC    GLOBAL DEFAULT   13 wcstold@@GLIBC_2.2.5
   263: 00000000000fc840    40 FUNC    GLOBAL DEFAULT   13 cfmakeraw@@GLIBC_2.2.5
   264: 000000000006f2a0   850 FUNC    GLOBAL DEFAULT   13 _IO_proc_open@@GLIBC_2.2.5
   265: 000000000006a990   216 FUNC    GLOBAL DEFAULT   13 perror@@GLIBC_2.2.5
   266: 0000000000108cc0    33 FUNC    WEAK   DEFAULT   13 shmat@@GLIBC_2.2.5
   267: 00000000000fce40   150 FUNC    GLOBAL DEFAULT   13 __sbrk@@GLIBC_2.2.5
   268: 000000000007cf80    22 FUNC    GLOBAL DEFAULT   13 _IO_str_pbackfail@@GLIBC_2.2.5
   269: 00000000003c53c0    16 OBJECT  GLOBAL DEFAULT   33 __tzname@@GLIBC_2.2.5
   270: 0000000000045b50   263 FUNC    GLOBAL DEFAULT   13 rpmatch@@GLIBC_2.2.5
   271: 0000000000140cb0    16 FUNC    GLOBAL DEFAULT   13 __getlogin_r_chk@@GLIBC_2.4
   272: 000000000006bad0   143 FUNC    GLOBAL DEFAULT   13 __isoc99_sscanf@@GLIBC_2.7
   273: 00000000000f6e10    71 FUNC    WEAK   DEFAULT   13 statvfs64@@GLIBC_2.2.5
   274: 00000000003c53d0     8 OBJECT  GLOBAL DEFAULT   33 __progname@@GLIBC_2.2.5
   275: 00000000000868c0   731 FUNC    WEAK   DEFAULT   13 pvalloc@@GLIBC_2.2.5
   276: 0000000000137d50   580 FUNC    GLOBAL DEFAULT   13 __libc_rpc_getport@@GLIBC_PRIVATE
   277: 000000000002e620    15 FUNC    WEAK   DEFAULT   13 dcgettext@@GLIBC_2.2.5
   278: 0000000000055770   143 FUNC    WEAK   DEFAULT   13 _IO_fprintf@@GLIBC_2.2.5
   279: 00000000000748a0   619 FUNC    GLOBAL DEFAULT   13 _IO_wfile_overflow@@GLIBC_2.2.5
   280: 000000000012e450   486 FUNC    GLOBAL DEFAULT   13 registerrpc@@GLIBC_2.2.5
   281: 00000000000adae0    18 FUNC    WEAK   DEFAULT   13 wcstoll@@GLIBC_2.2.5
   282: 00000000000f5f40     6 FUNC    GLOBAL DEFAULT   13 posix_spawnattr_setpgroup@@GLIBC_2.2.5
   283: 00000000003c6f38     8 OBJECT  WEAK   DEFAULT   34 _environ@@GLIBC_2.2.5
   284: 00000000001022a0   437 FUNC    WEAK   DEFAULT   13 qecvt_r@@GLIBC_2.2.5
   285: 0000000000107750    33 FUNC    GLOBAL DEFAULT   13 __arch_prctl@@GLIBC_2.2.5
   286: 0000000000101d20   405 FUNC    WEAK   DEFAULT   13 ecvt_r@@GLIBC_2.2.5
   287: 000000000007a390   269 FUNC    GLOBAL DEFAULT   13 _IO_do_write@@GLIBC_2.2.5
   288: 0000000000142f20     5 FUNC    GLOBAL DEFAULT   13 getutxid@@GLIBC_2.2.5
   289: 00000000000aade0    59 FUNC    WEAK   DEFAULT   13 wcscat@@GLIBC_2.2.5
   290: 000000000007b170   106 FUNC    GLOBAL DEFAULT   13 _IO_switch_to_get_mode@@GLIBC_2.2.5
   291: 0000000000119050    23 FUNC    GLOBAL DEFAULT   13 __fdelt_warn@@GLIBC_2.15
   292: 00000000000acfc0   482 FUNC    WEAK   DEFAULT   13 wcrtomb@@GLIBC_2.2.5
   293: 00000000003c9920     8 OBJECT  GLOBAL DEFAULT   34 __key_gendes_LOCAL@@GLIBC_2.2.5
   294: 00000000000fc1c0    96 FUNC    GLOBAL DEFAULT   13 sync_file_range@@GLIBC_2.6
   295: 0000000000034e70     8 FUNC    GLOBAL DEFAULT   13 __signbitf@@GLIBC_2.2.5
   296: 000000000011aaf0   435 FUNC    GLOBAL DEFAULT   13 getnetbyaddr@@GLIBC_2.2.5
   297: 00000000003c6870     8 OBJECT  GLOBAL DEFAULT   34 _obstack@GLIBC_2.2.5
   298: 00000000001080e0    90 FUNC    WEAK   DEFAULT   13 connect@@GLIBC_2.2.5
   299: 00000000000ac290    61 FUNC    GLOBAL DEFAULT   13 wcspbrk@@GLIBC_2.2.5
   300: 00000000000347a0    36 FUNC    GLOBAL DEFAULT   13 __isnan@@GLIBC_2.2.5
   301: 0000000000000010     4 TLS     GLOBAL DEFAULT   24 errno@@GLIBC_PRIVATE
   302: 00000000000f7090    47 FUNC    GLOBAL DEFAULT   13 __open64_2@@GLIBC_2.7
   303: 0000000000035260    59 FUNC    WEAK   DEFAULT   13 _longjmp@@GLIBC_2.2.5
   304: 0000000000097490   204 FUNC    GLOBAL DEFAULT   13 envz_remove@@GLIBC_2.2.5
   305: 0000000000030640    22 FUNC    WEAK   DEFAULT   13 ngettext@@GLIBC_2.2.5
   306: 0000000000034de0   136 FUNC    WEAK   DEFAULT   13 ldexpf@@GLIBC_2.2.5
   307: 0000000000075ad0    44 FUNC    WEAK   DEFAULT   13 fileno_unlocked@@GLIBC_2.2.5
   308: 00000000003c9508     8 OBJECT  GLOBAL DEFAULT   34 error_print_progname@@GLIBC_2.2.5
   309: 0000000000035180    16 FUNC    GLOBAL DEFAULT   13 __signbitl@@GLIBC_2.2.5
   310: 00000000001942c0    16 OBJECT  WEAK   DEFAULT   16 in6addr_any@@GLIBC_2.2.5
   311: 00000000000fefa0   172 FUNC    GLOBAL DEFAULT   13 lutimes@@GLIBC_2.3
   312: 000000000008f970    53 IFUNC   WEAK   DEFAULT   13 stpncpy@@GLIBC_2.2.5
   313: 0000000000101880    33 FUNC    GLOBAL DEFAULT   13 munlock@@GLIBC_2.2.5
   314: 00000000000ff160    33 FUNC    WEAK   DEFAULT   13 ftruncate64@@GLIBC_2.2.5
   315: 00000000000cb0c0   366 FUNC    GLOBAL DEFAULT   13 getpwuid@@GLIBC_2.2.5
   316: 0000000000142fb0   465 FUNC    WEAK   DEFAULT   13 dl_iterate_phdr@@GLIBC_2.2.5
   317: 0000000000137470   231 FUNC    GLOBAL DEFAULT   13 key_get_conv@@GLIBC_2.2.5
   318: 0000000000129e20  1013 FUNC    GLOBAL DEFAULT   13 __nss_disable_nscd@@GLIBC_PRIVATE
   319: 00000000000cb3c0   214 FUNC    GLOBAL DEFAULT   13 getpwent_r@@GLIBC_2.2.5
   320: 00000000000fb560    36 FUNC    WEAK   DEFAULT   13 fts64_set@@GLIBC_2.23
   321: 0000000000101640   190 FUNC    WEAK   DEFAULT   13 mmap64@@GLIBC_2.2.5
   322: 00000000000fba50    36 FUNC    GLOBAL DEFAULT   13 sendfile@@GLIBC_2.2.5
   323: 0000000000123fc0    75 FUNC    GLOBAL DEFAULT   13 inet6_rth_init@@GLIBC_2.5
   324: 0000000000035100   127 FUNC    WEAK   DEFAULT   13 ldexpl@@GLIBC_2.2.5
   325: 0000000000123e60   107 FUNC    GLOBAL DEFAULT   13 inet6_opt_next@@GLIBC_2.5
   326: 0000000000036890    67 FUNC    GLOBAL DEFAULT   13 __libc_allocate_rtsig_pri@@GLIBC_PRIVATE
   327: 0000000000070e70   232 FUNC    GLOBAL DEFAULT   13 ungetwc@@GLIBC_2.2.5
   328: 000000000012f7c0   165 FUNC    GLOBAL DEFAULT   13 ecb_crypt@@GLIBC_2.2.5
   329: 00000000000b6290    10 FUNC    GLOBAL DEFAULT   13 __wcstof_l@@GLIBC_2.2.5
   330: 00000000000c88b0    19 FUNC    GLOBAL DEFAULT   13 versionsort@@GLIBC_2.2.5
   331: 000000000013ac60   183 FUNC    GLOBAL DEFAULT   13 xdr_longlong_t@@GLIBC_2.2.5
   332: 00000000001030d0    83 FUNC    WEAK   DEFAULT   13 tfind@@GLIBC_2.2.5
   333: 0000000000055800   161 FUNC    GLOBAL DEFAULT   13 _IO_printf@@GLIBC_2.2.5
   334: 0000000000096be0    76 FUNC    GLOBAL DEFAULT   13 __argz_next@@GLIBC_2.2.5
   335: 00000000000ac890     9 FUNC    WEAK   DEFAULT   13 wmemcpy@@GLIBC_2.2.5
   336: 00000000001088c0   174 FUNC    GLOBAL DEFAULT   13 recvmmsg@@GLIBC_2.12
   337: 00000000000f6d50    84 FUNC    GLOBAL DEFAULT   13 __fxstatat64@@GLIBC_2.4
   338: 00000000000f5da0    47 FUNC    GLOBAL DEFAULT   13 posix_spawnattr_init@@GLIBC_2.2.5
   339: 0000000000035f10    29 FUNC    GLOBAL DEFAULT   13 __sigismember@@GLIBC_2.2.5
   340: 00000000000fb590   321 FUNC    WEAK   DEFAULT   13 fts64_children@@GLIBC_2.23
   341: 00000000000f8230   144 FUNC    GLOBAL DEFAULT   13 get_current_dir_name@@GLIBC_2.2.5
   342: 0000000000108c60    36 FUNC    WEAK   DEFAULT   13 semctl@@GLIBC_2.2.5
   343: 0000000000077f20    44 FUNC    GLOBAL DEFAULT   13 fputc_unlocked@@GLIBC_2.2.5
   344: 0000000000104fa0    21 FUNC    GLOBAL DEFAULT   13 verr@@GLIBC_2.2.5
   345: 00000000000ad1b0    30 FUNC    WEAK   DEFAULT   13 mbsrtowcs@@GLIBC_2.2.5
   346: 000000000011b740   366 FUNC    GLOBAL DEFAULT   13 getprotobynumber@@GLIBC_2.2.5
   347: 000000000010d370   471 FUNC    GLOBAL DEFAULT   13 fgetsgent@@GLIBC_2.10
   348: 000000000012f460   260 FUNC    GLOBAL DEFAULT   13 getsecretkey@@GLIBC_2.2.5
   349: 000000000012b140   116 FUNC    GLOBAL DEFAULT   13 __nss_services_lookup2@@GLIBC_PRIVATE
   350: 00000000000f8a80    33 FUNC    GLOBAL DEFAULT   13 unlinkat@@GLIBC_2.4
   351: 00000000001750e0    50 FUNC    GLOBAL DEFAULT   15 __libc_thread_freeres@@GLIBC_PRIVATE
   352: 000000000002df50    18 FUNC    WEAK   DEFAULT   13 isalnum_l@@GLIBC_2.3
   353: 000000000012f5f0    58 FUNC    GLOBAL DEFAULT   13 xdr_authdes_verf@@GLIBC_2.2.5
   354: 00000000003c48e0   224 OBJECT  GLOBAL DEFAULT   33 _IO_2_1_stdin_@@GLIBC_2.2.5
   355: 0000000000119050    23 FUNC    GLOBAL DEFAULT   13 __fdelt_chk@@GLIBC_2.15
   356: 000000000003bd40    16 FUNC    GLOBAL DEFAULT   13 __strtof_internal@@GLIBC_2.2.5
   357: 00000000000c83c0    84 FUNC    WEAK   DEFAULT   13 closedir@@GLIBC_2.2.5
   358: 00000000000c9570   207 FUNC    GLOBAL DEFAULT   13 initgroups@@GLIBC_2.2.5
   359: 0000000000119420    78 FUNC    GLOBAL DEFAULT   13 inet_ntoa@@GLIBC_2.2.5
   360: 00000000000b6290    10 FUNC    WEAK   DEFAULT   13 wcstof_l@@GLIBC_2.3
   361: 000000000002d7f0   187 FUNC    GLOBAL DEFAULT   13 __freelocale@@GLIBC_2.2.5
   362: 00000000000cf4c0  8403 FUNC    WEAK   DEFAULT   13 glob64@@GLIBC_2.2.5
   363: 0000000000117f90   449 FUNC    GLOBAL DEFAULT   13 __fwprintf_chk@@GLIBC_2.4
   364: 000000000012ce50   266 FUNC    GLOBAL DEFAULT   13 pmap_rmtcall@@GLIBC_2.2.5
   365: 0000000000076450   313 FUNC    WEAK   DEFAULT   13 putc@@GLIBC_2.2.5
   366: 00000000000cc2e0    90 FUNC    WEAK   DEFAULT   13 nanosleep@@GLIBC_2.2.5
   367: 000000000010c090   186 FUNC    GLOBAL DEFAULT   13 setspent@@GLIBC_2.2.5
   368: 00000000000f7a90    33 FUNC    WEAK   DEFAULT   13 fchdir@@GLIBC_2.2.5
   369: 000000000013aec0   117 FUNC    GLOBAL DEFAULT   13 xdr_char@@GLIBC_2.2.5
   370: 00000000001162c0   104 IFUNC   GLOBAL DEFAULT   13 __mempcpy_chk@@GLIBC_2.3.4
   371: 0000000000034760    53 FUNC    GLOBAL DEFAULT   13 __isinf@@GLIBC_2.2.5
   372: 000000000006df50   212 FUNC    GLOBAL DEFAULT   13 fopencookie@@GLIBC_2.2.5
   373: 00000000000ae010    10 FUNC    WEAK   DEFAULT   13 wcstoll_l@@GLIBC_2.3
   374: 000000000006b420    95 FUNC    WEAK   DEFAULT   13 ftrylockfile@@GLIBC_2.2.5
   375: 0000000000120800   197 FUNC    GLOBAL DEFAULT   13 endaliasent@@GLIBC_2.2.5
   376: 000000000002df70    19 FUNC    WEAK   DEFAULT   13 isalpha_l@@GLIBC_2.3
   377: 0000000000071d00   477 FUNC    GLOBAL DEFAULT   13 _IO_wdefault_pbackfail@@GLIBC_2.2.5
   378: 0000000000077f00     9 FUNC    GLOBAL DEFAULT   13 feof_unlocked@@GLIBC_2.2.5
   379: 000000000012b340   121 FUNC    GLOBAL DEFAULT   13 __nss_passwd_lookup2@@GLIBC_PRIVATE
   380: 000000000002dec0    22 FUNC    GLOBAL DEFAULT   13 isblank@@GLIBC_2.2.5
   381: 00000000000ffa00    65 FUNC    GLOBAL DEFAULT   13 getusershell@@GLIBC_2.2.5
   382: 00000000001386e0    80 FUNC    GLOBAL DEFAULT   13 svc_sendreply@@GLIBC_2.2.5
   383: 000000000002d8b0    95 FUNC    WEAK   DEFAULT   13 uselocale@@GLIBC_2.3
   384: 00000000000e8730   263 FUNC    WEAK   DEFAULT   13 re_search_2@@GLIBC_2.2.5
   385: 00000000000c9770   366 FUNC    GLOBAL DEFAULT   13 getgrgid@@GLIBC_2.2.5
   386: 0000000000035e50   183 FUNC    GLOBAL DEFAULT   13 siginterrupt@@GLIBC_2.2.5
   387: 00000000001079a0    96 FUNC    GLOBAL DEFAULT   13 epoll_wait@@GLIBC_2.3.2
   388: 0000000000070290   360 FUNC    GLOBAL DEFAULT   13 fputwc@@GLIBC_2.2.5
   389: 0000000000105350   327 FUNC    WEAK   DEFAULT   13 error@@GLIBC_2.2.5
   390: 00000000000f6b70    40 FUNC    GLOBAL DEFAULT   13 mkfifoat@@GLIBC_2.4
   391: 0000000000107a00    33 FUNC    GLOBAL DEFAULT   13 get_kernel_syms@GLIBC_2.2.5
   392: 0000000000131c90   220 FUNC    GLOBAL DEFAULT   13 getrpcent_r@@GLIBC_2.2.5
   393: 000000000006e4a0   437 FUNC    WEAK   DEFAULT   13 ftell@@GLIBC_2.2.5
   394: 000000000006b4d0   462 FUNC    GLOBAL DEFAULT   13 __isoc99_scanf@@GLIBC_2.7
   395: 00000000003c8a80   568 OBJECT  GLOBAL DEFAULT   34 _res@GLIBC_2.2.5
   396: 0000000000117550    58 FUNC    GLOBAL DEFAULT   13 __read_chk@@GLIBC_2.4
   397: 0000000000125460  3421 FUNC    GLOBAL DEFAULT   13 inet_ntop@@GLIBC_2.2.5
   398: 00000000000353c0    46 FUNC    WEAK   DEFAULT   13 signal@@GLIBC_2.2.5
   399: 000000000008d3c0    53 IFUNC   GLOBAL DEFAULT   13 strncpy@@GLIBC_2.2.5
   400: 0000000000127700   161 FUNC    GLOBAL DEFAULT   13 __res_nclose@@GLIBC_2.2.5
   401: 00000000001185d0   160 FUNC    GLOBAL DEFAULT   13 __fgetws_unlocked_chk@@GLIBC_2.4
   402: 00000000000fd4c0   103 FUNC    GLOBAL DEFAULT   13 getdomainname@@GLIBC_2.2.5
   403: 0000000000107720    33 FUNC    WEAK   DEFAULT   13 personality@@GLIBC_2.2.5
   404: 000000000006f690   456 FUNC    WEAK   DEFAULT   13 puts@@GLIBC_2.2.5
   405: 000000000010b280   122 FUNC    GLOBAL DEFAULT   13 __iswupper_l@@GLIBC_2.2.5
   406: 000000000003a760    38 FUNC    GLOBAL DEFAULT   13 mbstowcs@@GLIBC_2.2.5
   407: 0000000000116690   163 FUNC    GLOBAL DEFAULT   13 __vsprintf_chk@@GLIBC_2.3.4
   408: 000000000002cb80  2755 FUNC    GLOBAL DEFAULT   13 __newlocale@@GLIBC_2.2.5
   409: 00000000000fccd0    66 FUNC    WEAK   DEFAULT   13 getpriority@@GLIBC_2.2.5
   410: 0000000000046ec0   312 FUNC    GLOBAL DEFAULT   13 getsubopt@@GLIBC_2.2.5
   411: 00000000000cc340   896 FUNC    WEAK   DEFAULT   13 fork@@GLIBC_2.2.5
   412: 00000000000fc870   169 FUNC    GLOBAL DEFAULT   13 tcgetsid@@GLIBC_2.2.5
   413: 000000000006b2f0    47 FUNC    GLOBAL DEFAULT   13 putw@@GLIBC_2.2.5
   414: 00000000001072a0    33 FUNC    GLOBAL DEFAULT   13 ioperm@@GLIBC_2.2.5
   415: 0000000000104e60   308 FUNC    GLOBAL DEFAULT   13 warnx@@GLIBC_2.2.5
   416: 000000000006fe70   518 FUNC    GLOBAL DEFAULT   13 _IO_setvbuf@@GLIBC_2.2.5
   417: 000000000012c870   393 FUNC    GLOBAL DEFAULT   13 pmap_unset@@GLIBC_2.2.5
   418: 000000000010a920   145 FUNC    WEAK   DEFAULT   13 iswspace@@GLIBC_2.2.5
   419: 00000000001434f0    50 FUNC    GLOBAL DEFAULT   13 _dl_mcount_wrapper_check@@GLIBC_2.2.5
   420: 000000000003a4f0   198 FUNC    GLOBAL DEFAULT   13 __cxa_thread_atexit_impl@@GLIBC_2.18
   421: 0000000000140610    24 FUNC    GLOBAL DEFAULT   13 isastream@@GLIBC_2.2.5
   422: 0000000000071750    20 FUNC    GLOBAL DEFAULT   13 vwscanf@@GLIBC_2.2.5
   423: 00000000000709d0   345 FUNC    GLOBAL DEFAULT   13 fputws@@GLIBC_2.2.5
   424: 0000000000035720    50 FUNC    WEAK   DEFAULT   13 sigprocmask@@GLIBC_2.2.5
   425: 000000000007bf50    66 FUNC    GLOBAL DEFAULT   13 _IO_sputbackc@@GLIBC_2.2.5
   426: 000000000003bd30    10 FUNC    WEAK   DEFAULT   13 strtoul_l@@GLIBC_2.3
   427: 0000000000106090    33 FUNC    GLOBAL DEFAULT   13 listxattr@@GLIBC_2.3
   428: 0000000000194500    16 OBJECT  WEAK   DEFAULT   16 in6addr_loopback@@GLIBC_2.2.5
   429: 00000000000e8350    68 FUNC    WEAK   DEFAULT   13 regfree@@GLIBC_2.2.5
   430: 000000000003b2f0    61 FUNC    WEAK   DEFAULT   13 lcong48_r@@GLIBC_2.2.5
   431: 00000000000ea760    33 FUNC    WEAK   DEFAULT   13 sched_getparam@@GLIBC_2.2.5
   432: 00000000001193f0    42 FUNC    GLOBAL DEFAULT   13 inet_netof@@GLIBC_2.2.5
   433: 000000000002e640    15 FUNC    WEAK   DEFAULT   13 gettext@@GLIBC_2.2.5
   434: 000000000012c280   658 FUNC    GLOBAL DEFAULT   13 callrpc@@GLIBC_2.2.5
   435: 00000000000cc150   166 FUNC    WEAK   DEFAULT   13 waitid@@GLIBC_2.2.5
   436: 00000000000ff050   156 FUNC    WEAK   DEFAULT   13 futimes@@GLIBC_2.3
   437: 0000000000072d80   197 FUNC    GLOBAL DEFAULT   13 _IO_init_wmarker@@GLIBC_2.2.5
   438: 0000000000035fc0   172 FUNC    GLOBAL DEFAULT   13 sigfillset@@GLIBC_2.2.5
   439: 00000000000fdd60    28 FUNC    GLOBAL DEFAULT   13 gtty@@GLIBC_2.2.5
   440: 00000000000bc380   169 IFUNC   GLOBAL DEFAULT   13 time@@GLIBC_2.2.5
   441: 00000000001077f0    33 FUNC    WEAK   DEFAULT   13 ntp_adjtime@@GLIBC_2.2.5
   442: 00000000000c96b0   188 FUNC    GLOBAL DEFAULT   13 getgrent@@GLIBC_2.2.5
   443: 0000000000084130   414 FUNC    GLOBAL DEFAULT   13 __libc_malloc@@GLIBC_2.2.5
   444: 0000000000117a40    25 FUNC    GLOBAL DEFAULT   13 __wcsncpy_chk@@GLIBC_2.4
   445: 00000000000c8520   495 FUNC    WEAK   DEFAULT   13 readdir_r@@GLIBC_2.2.5
   446: 0000000000036580   740 FUNC    GLOBAL DEFAULT   13 sigorset@@GLIBC_2.2.5
   447: 000000000007c4c0    10 FUNC    GLOBAL DEFAULT   13 _IO_flush_all@@GLIBC_2.2.5
   448: 00000000000fd150   111 FUNC    WEAK   DEFAULT   13 setreuid@@GLIBC_2.2.5
   449: 0000000000063450     7 FUNC    WEAK   DEFAULT   13 vfscanf@@GLIBC_2.2.5
   450: 0000000000084aa0   622 FUNC    WEAK   DEFAULT   13 memalign@@GLIBC_2.2.5
   451: 000000000003b100    11 FUNC    GLOBAL DEFAULT   13 drand48_r@@GLIBC_2.2.5
   452: 000000000011b2c0   200 FUNC    GLOBAL DEFAULT   13 endnetent@@GLIBC_2.2.5
   453: 000000000006e310   390 FUNC    GLOBAL DEFAULT   13 fsetpos64@@GLIBC_2.2.5
   454: 00000000001025b0   547 FUNC    WEAK   DEFAULT   13 hsearch_r@@GLIBC_2.2.5
   455: 00000000001190b0    16 FUNC    GLOBAL DEFAULT   13 __stack_chk_fail@@GLIBC_2.4
   456: 00000000000b9de0    72 FUNC    WEAK   DEFAULT   13 wcscasecmp@@GLIBC_2.2.5
   457: 00000000000758f0   229 FUNC    GLOBAL DEFAULT   13 _IO_feof@@GLIBC_2.2.5
   458: 0000000000136c50   231 FUNC    GLOBAL DEFAULT   13 key_setsecret@@GLIBC_2.2.5
   459: 00000000001014c0   375 FUNC    GLOBAL DEFAULT   13 daemon@@GLIBC_2.2.5
   460: 00000000000f6c40    76 FUNC    GLOBAL DEFAULT   13 __lxstat@@GLIBC_2.2.5
   461: 000000000013c520   372 FUNC    GLOBAL DEFAULT   13 svc_run@@GLIBC_2.2.5
   462: 0000000000071ee0   126 FUNC    GLOBAL DEFAULT   13 _IO_wdefault_finish@@GLIBC_2.2.5
   463: 00000000000ae410    10 FUNC    GLOBAL DEFAULT   13 __wcstoul_l@@GLIBC_2.2.5
   464: 0000000000108d50    33 FUNC    WEAK   DEFAULT   13 shmctl@@GLIBC_2.2.5
   465: 0000000000107af0    33 FUNC    GLOBAL DEFAULT   13 inotify_rm_watch@@GLIBC_2.4
   466: 000000000006d7a0   311 FUNC    GLOBAL DEFAULT   13 _IO_fflush@@GLIBC_2.2.5
   467: 000000000013b8b0   185 FUNC    GLOBAL DEFAULT   13 xdr_quad_t@@GLIBC_2.3.4
   468: 00000000000f8a50    33 FUNC    WEAK   DEFAULT   13 unlink@@GLIBC_2.2.5
   469: 00000000000acda0   530 FUNC    GLOBAL DEFAULT   13 __mbrtowc@@GLIBC_2.2.5
   470: 0000000000071290   334 FUNC    GLOBAL DEFAULT   13 putchar@@GLIBC_2.2.5
   471: 000000000013bf10    25 FUNC    GLOBAL DEFAULT   13 xdrmem_create@@GLIBC_2.2.5
   472: 0000000000114f50    38 FUNC    GLOBAL DEFAULT   13 pthread_mutex_lock@@GLIBC_2.2.5
   473: 00000000001081d0    33 FUNC    WEAK   DEFAULT   13 listen@@GLIBC_2.2.5
   474: 0000000000078210   147 FUNC    WEAK   DEFAULT   13 fgets_unlocked@@GLIBC_2.2.5
   475: 000000000010bba0  1262 FUNC    GLOBAL DEFAULT   13 putspent@@GLIBC_2.2.5
   476: 000000000013baf0    50 FUNC    GLOBAL DEFAULT   13 xdr_int32_t@@GLIBC_2.2.5
   477: 0000000000108b40    96 FUNC    WEAK   DEFAULT   13 msgrcv@@GLIBC_2.2.5
   478: 000000000011eb30    65 FUNC    GLOBAL DEFAULT   13 __ivaliduser@@GLIBC_2.2.5
   479: 0000000000108380   186 FUNC    WEAK   DEFAULT   13 __send@@GLIBC_2.2.5
   480: 00000000000fd560    96 FUNC    WEAK   DEFAULT   13 select@@GLIBC_2.2.5
   481: 0000000000131750   188 FUNC    GLOBAL DEFAULT   13 getrpcent@@GLIBC_2.2.5
   482: 000000000010a7f0   145 FUNC    WEAK   DEFAULT   13 iswprint@@GLIBC_2.2.5
   483: 000000000010d9a0   214 FUNC    GLOBAL DEFAULT   13 getsgent_r@@GLIBC_2.10
   484: 000000000010ad80   121 FUNC    GLOBAL DEFAULT   13 __iswalnum_l@@GLIBC_2.2.5
   485: 00000000000f6fa0    33 FUNC    WEAK   DEFAULT   13 mkdir@@GLIBC_2.2.5
   486: 000000000002e030    18 FUNC    WEAK   DEFAULT   13 ispunct_l@@GLIBC_2.3
   487: 00000000003c9560     8 OBJECT  GLOBAL DEFAULT   34 argp_program_version_hook@@GLIBC_2.2.5
   488: 00000000000777f0    32 FUNC    GLOBAL DEFAULT   13 __libc_fatal@@GLIBC_PRIVATE
   489: 00000000000f6a50    17 FUNC    GLOBAL DEFAULT   13 __sched_cpualloc@@GLIBC_2.7
   490: 0000000000108cf0    33 FUNC    WEAK   DEFAULT   13 shmdt@@GLIBC_2.2.5
   491: 0000000000108000    36 FUNC    GLOBAL DEFAULT   13 process_vm_writev@@GLIBC_2.15
   492: 00000000000846c0   982 FUNC    GLOBAL DEFAULT   13 realloc@@GLIBC_2.2.5
   493: 00000000000f5a90    96 FUNC    WEAK   DEFAULT   13 __pwrite64@@GLIBC_2.2.5
   494: 00000000000f6de0    33 FUNC    WEAK   DEFAULT   13 fstatfs@@GLIBC_2.2.5
   495: 000000000003aa10   163 FUNC    WEAK   DEFAULT   13 setstate@@GLIBC_2.2.5
   496: 000000000018cb80     5 OBJECT  GLOBAL DEFAULT   16 _libc_intl_domainname@@GLIBC_2.2.5
   497: 0000000000121a80   766 FUNC    WEAK   DEFAULT   13 if_nameindex@@GLIBC_2.2.5
   498: 0000000000194dac     4 OBJECT  GLOBAL DEFAULT   16 h_nerr@@GLIBC_2.2.5
   499: 00000000000aca90   377 FUNC    WEAK   DEFAULT   13 btowc@@GLIBC_2.2.5
   500: 0000000000096e00    69 FUNC    GLOBAL DEFAULT   13 __argz_stringify@@GLIBC_2.2.5
   501: 0000000000070080   219 FUNC    GLOBAL DEFAULT   13 _IO_ungetc@@GLIBC_2.2.5
   502: 00000000000c8710   147 FUNC    WEAK   DEFAULT   13 rewinddir@@GLIBC_2.2.5
   503: 000000000003bdb0    18 FUNC    GLOBAL DEFAULT   13 strtold@@GLIBC_2.2.5
   504: 0000000000072d30    68 FUNC    GLOBAL DEFAULT   13 _IO_adjust_wcolumn@@GLIBC_2.2.5
   505: 00000000000fd720    90 FUNC    WEAK   DEFAULT   13 fsync@@GLIBC_2.2.5
   506: 000000000010ae00   122 FUNC    GLOBAL DEFAULT   13 __iswalpha_l@@GLIBC_2.2.5
   507: 00000000001208d0   214 FUNC    GLOBAL DEFAULT   13 getaliasent_r@@GLIBC_2.2.5
   508: 00000000001305c0   129 FUNC    GLOBAL DEFAULT   13 xdr_key_netstres@@GLIBC_2.2.5
   509: 00000000001076f0    36 FUNC    GLOBAL DEFAULT   13 prlimit@@GLIBC_2.13
   510: 00000000000bb840    79 FUNC    GLOBAL DEFAULT   13 clock@@GLIBC_2.2.5
   511: 0000000000118b90   416 FUNC    GLOBAL DEFAULT   13 __obstack_vprintf_chk@@GLIBC_2.8
   512: 000000000010ab50    86 FUNC    WEAK   DEFAULT   13 towupper@@GLIBC_2.2.5
   513: 00000000001087f0    35 FUNC    GLOBAL DEFAULT   13 sockatmark@@GLIBC_2.2.5
   514: 000000000012d780    86 FUNC    GLOBAL DEFAULT   13 xdr_replymsg@@GLIBC_2.2.5
   515: 0000000000140680    20 FUNC    GLOBAL DEFAULT   13 putmsg@@GLIBC_2.2.5
   516: 0000000000036ec0   747 FUNC    GLOBAL DEFAULT   13 abort@@GLIBC_2.2.5
   517: 00000000003c5710     8 OBJECT  GLOBAL DEFAULT   33 stdin@@GLIBC_2.2.5
